,ALB,AUT,BEL,BGR,BIH,CHE,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IRL,ITA,LTU,LUX,LVA,MKD,MNE,NLD,NOR,POL,PRT,ROU,SRB,SVK,SVN,SWE
2015-01-03 15:00:00,-1368.3,-10596.6,-11626.8,-5116.2,-1858.6,-7846.5,-954.3,-9669.0,-75365.8,-6356.6,-38849.7,-1474.5,-13253.0,-70891.6,-51209.600000000006,-8699.5,-2620.6,-6209.0,-4992.1,-48165.0,-1825.5,-1352.7,-1218.3,-1492.6,-695.2,-16062.1,-21162.3,-26729.7,-6865.2,-8011.1,-5852.5,-4158.6,-2128.5,-20394.3
2015-01-03 16:00:00,-1445.9,-11052.2,-11651.0,-5258.3,-1932.0,-7919.8,-977.7,-9648.6,-75766.1,-6592.4,-38642.5,-1488.3,-13390.6,-71610.3,-51968.3,-8947.3,-2773.5,-6365.9,-5175.3,-49079.50000000001,-1882.6,-1365.8,-1246.5,-1580.9,-734.7,-16266.6,-21467.5,-27917.4,-6898.8,-8165.9,-6274.5,-4244.6,-2184.2,-20781.1
2015-01-03 17:00:00,-1578.7,-11429.6,-12280.1,-5690.7,-2087.9,-8298.9,-1095.6,-9827.7,-79456.3,-7134.299999999999,-39240.7,-1464.8,-13392.0,-75431.2,-55874.0,-9759.199999999999,-3113.0,-6503.5,-5556.9,-52689.700000000004,-1871.1,-1395.8,-1236.6,-1690.4,-792.4,-17039.5,-21552.6,-28752.2,-7203.4,-8773.4,-6715.7,-4368.4,-2298.9,-21046.800000000003
2015-01-03 18:00:00,-1603.3,-11208.1,-12530.3,-6094.2,-2052.8,-8536.4,-1158.4,-9672.0,-79870.0,-6981.900000000001,-41745.2,-1427.7,-13458.6,-78539.1,-58947.8,-9880.9,-3128.4,-6437.9,-5602.1,-53352.00000000001,-1827.3,-1402.0,-1201.2,-1676.4,-802.0,-16737.1,-21458.0,-28649.0,-7539.9,-9044.8,-6772.8,-4323.8,-2326.9,-20715.5
2015-01-03 19:00:00,-1594.5,-10577.4,-12101.4,-6062.5,-2015.2,-8283.1,-1150.5,-9578.9,-77919.5,-6588.5,-43493.6,-1382.7,-13325.3,-76517.2,-58603.5,-9776.6,-3114.4,-6353.2,-5426.9,-52240.399999999994,-1770.2,-1427.1000000000001,-1168.7,-1663.8,-794.9,-16344.4,-21265.1,-28622.2,-7612.9,-8968.4,-6741.7,-4289.8,-2324.4,-20215.2
2015-01-03 20:00:00,-1533.3,-9930.9,-11552.8,-5780.0,-1934.6,-7875.2,-1111.0,-9208.3,-73604.8,-6202.200000000001,-43685.8,-1317.1,-12849.9,-72147.8,-56656.1,-9206.9,-2998.3,-6142.7,-5217.2,-49191.200000000004,-1678.2,-1385.8999999999999,-1109.8,-1616.5,-779.6,-15669.8,-20861.0,-27860.6,-7414.1,-8773.1,-6599.4,-4182.2,-2229.7,-19464.5
2015-01-03 21:00:00,-1397.1,-9327.2,-11036.6,-5502.6,-1841.0,-7662.3,-1072.4,-8631.1,-70362.4,-5876.6,-43008.2,-1221.7,-12882.1,-68482.6,-53865.299999999996,-8439.0,-3004.3,-5922.1,-4979.6,-45613.799999999996,-1540.2,-1369.1,-1025.3,-1597.9,-757.5,-14875.5,-20429.5,-26264.6,-7050.8,-8322.4,-6441.7,-3970.6,-2063.5,-18670.6
2015-01-03 22:00:00,-1183.9,-9255.9,-11269.1,-5340.6,-1725.3,-7570.3,-1007.0,-8103.9,-67881.2,-5478.1,-40427.5,-1130.9,-12567.0,-68712.3,-50212.5,-7836.9,-2772.2,-5692.5,-4688.6,-40999.299999999996,-1417.6,-1308.2,-937.4,-1782.6,-726.8,-14010.7,-19775.8,-24626.3,-6678.3,-7638.9,-6327.2,-3803.3,-1944.8,-17740.699999999997
2015-01-03 23:00:00,-941.8,-8735.5,-11257.3,-4956.8,-1528.4,-7276.3,-926.9,-7678.7,-63506.6,-5110.4,-37033.7,-1052.8,-12053.6,-68159.1,-46138.0,-7092.8,-2395.6,-5455.6,-4578.1,-36720.99999999999,-1335.7,-1311.6999999999998,-862.5,-1815.9,-727.7,-13242.3,-18961.199999999997,-23119.5,-6144.3,-7025.1,-6145.2,-3642.4,-1824.6,-16813.3
2015-01-04 00:00:00,-765.6,-8444.8,-10977.0,-4414.5,-1376.3,-7461.7,-840.0,-7861.6,-61080.9,-4880.6,-33251.8,-1002.9,-11781.1,-64258.6,-41615.200000000004,-6170.0,-2184.5,-5104.8,-4204.2,-35579.0,-1290.8,-1292.2,-820.5,-1620.1,-645.6,-12532.9,-18709.8,-22396.9,-5792.6,-6408.0,-5776.6,-3565.4,-1754.9,-17571.1
2015-01-04 01:00:00,-660.1,-8072.3,-10480.6,-4056.9,-1247.0,-7301.1,-752.3,-7873.0,-58531.9,-4674.0,-30399.7,-971.5,-11564.2,-62396.9,-39789.299999999996,-6080.5,-2095.3,-4884.7,-3965.2,-32603.100000000002,-1259.2,-1271.2,-796.8,-1438.0,-578.3,-11949.0,-18197.9,-21312.8,-5297.0,-6145.6,-5326.1,-3416.2,-1656.0,-17178.9
2015-01-04 02:00:00,-610.0,-7810.3,-10067.2,-3859.2,-1172.9,-7109.7,-697.2,-7746.6,-57178.1,-4577.7,-28610.8,-955.1,-11470.6,-60863.5,-38609.1,-5844.0,-2039.2,-4638.3,-3798.8,-30764.1,-1244.8,-1224.7,-784.0,-1284.9,-528.3,-11555.9,-17906.5,-20590.6,-4955.6,-6027.8,-4916.0,-3323.9,-1603.4,-16949.5
2015-01-04 03:00:00,-588.3,-7645.6,-9801.4,-3769.0,-1143.4,-6979.8,-667.7,-7600.8,-57049.9,-4560.0,-27740.8,-954.8,-11535.9,-58180.0,-37035.8,-5687.299999999999,-2001.3,-4516.9,-3704.4,-29841.3,-1249.7,-1217.5,-793.9,-1194.9,-501.6,-11370.0,-17771.0,-20299.8,-4781.3,-5983.4,-4623.2,-3301.3,-1583.8,-16925.3
2015-01-04 04:00:00,-597.0,-7904.6,-9753.0,-3768.6,-1155.5,-6775.9,-660.8,-7672.6,-57974.2,-4616.3,-27442.0,-991.6,-11886.1,-57583.5,-35721.3,-5741.400000000001,-2025.4,-4604.8,-3659.6,-29737.0,-1304.6,-1181.9,-832.6,-1160.9,-487.7,-11341.7,-17829.7,-20355.1,-4688.5,-6042.1,-4493.2,-3364.0,-1592.6,-17117.6
2015-01-04 05:00:00,-677.5,-8775.2,-10102.8,-3923.1,-1248.2,-6950.3,-687.0,-8108.6,-60957.8,-4899.6,-28029.8,-1131.5,-12759.3,-60189.7,-34771.6,-6217.900000000001,-2137.9,-4963.0,-3672.4,-31540.500000000004,-1517.1,-1193.5,-947.9,-1173.3,-494.6,-11697.8,-18338.8,-21033.7,-4662.2,-6259.7,-4627.7,-3525.6,-1707.2,-17911.7
2015-01-04 06:00:00,-908.0,-10002.6,-11079.5,-4426.9,-1463.5,-7442.7,-766.2,-9186.4,-68172.6,-5664.1,-30748.8,-1307.5,-13253.0,-66646.9,-35748.3,-7105.7,-2418.2,-5764.3,-3880.3,-37618.299999999996,-1724.6,-1216.3,-1097.0,-1257.4,-538.4,-12858.4,-19804.7,-23586.9,-4855.3,-6835.5,-5115.1,-3936.4,-2023.1,-19778.4
2015-01-04 07:00:00,-1222.8,-10844.9,-11944.5,-5008.6,-1691.1,-8220.7,-872.8,-9730.9,-75088.4,-6508.0,-35763.1,-1423.5,-13521.2,-72211.3,-41512.7,-7652.3,-2717.5,-6080.6,-4385.5,-45088.600000000006,-1844.4,-1316.0,-1196.0,-1282.5,-597.2,-14846.3,-21668.2,-25672.4,-5106.1,-7721.9,-5638.2,-4121.2,-2229.5,-21594.100000000002
2015-01-04 08:00:00,-1331.9,-11153.4,-12316.3,-5430.4,-1867.7,-8652.7,-945.0,-9870.1,-77854.8,-6758.6,-39412.7,-1449.3,-13416.0,-74764.1,-48903.3,-8300.8,-2902.7,-6151.0,-4696.0,-50471.799999999996,-1884.5,-1399.4,-1232.8,-1383.9,-661.8,-16148.2,-22251.1,-26664.0,-5561.1,-8146.8,-5956.7,-4246.7,-2301.0,-21983.7
2015-01-04 09:00:00,-1339.5,-11267.6,-12397.8,-5611.6,-1941.1,-8714.3,-958.0,-10033.3,-78312.4,-6763.3,-40994.8,-1452.9,-13270.5,-75595.9,-51031.7,-8551.5,-2978.7,-6231.1,-4778.7,-53381.9,-1886.5,-1412.4,-1238.5,-1457.3,-696.6,-16551.8,-22066.1,-27339.7,-6136.4,-8292.5,-6119.3,-4311.8,-2305.2,-21912.2
2015-01-04 10:00:00,-1309.8,-11353.6,-12396.3,-5531.0,-1948.4,-8724.7,-956.5,-10034.3,-79266.9,-6795.4,-41924.8,-1446.0,-13192.8,-75730.0,-51772.9,-8677.5,-2964.0,-6281.5,-4853.5,-53951.399999999994,-1874.7,-1404.7,-1223.9,-1485.9,-703.8,-16618.8,-21951.6,-27436.7,-6449.1,-8243.1,-6125.8,-4295.3,-2283.3,-22013.4
2015-01-04 11:00:00,-1276.4,-11238.1,-12471.7,-5410.0,-1938.4,-8622.5,-971.6,-10013.1,-80046.6,-6731.0,-41763.4,-1420.1,-13136.0,-76187.9,-51600.3,-8736.699999999999,-2993.1,-6330.7,-4882.9,-53674.0,-1841.9,-1438.5,-1185.1,-1494.6,-699.6,-16608.7,-21762.0,-27649.3,-6521.2,-8099.5,-6076.9,-4300.4,-2283.3,-21936.7
2015-01-04 12:00:00,-1267.2,-10913.5,-12272.7,-5228.0,-1911.1,-8349.7,-977.7,-10074.6,-79486.7,-6628.7,-41167.6,-1441.6,-13103.5,-76177.9,-51399.8,-8665.300000000001,-2953.6,-6344.2,-4914.4,-50649.7,-1849.1,-1443.8,-1201.1,-1479.7,-690.3,-16427.5,-21630.1,-27647.4,-6562.9,-8024.6,-5960.0,-4261.8,-2254.8,-21763.4
2015-01-04 13:00:00,-1285.6,-10834.2,-12277.8,-5143.8,-1959.3,-8365.6,-972.1,-10093.4,-78735.5,-6620.4,-40965.8,-1432.2,-13093.7,-75171.5,-51597.399999999994,-8326.0,-2866.5,-6277.2,-4883.9,-49881.700000000004,-1839.0,-1409.1,-1197.7,-1465.3,-677.7,-16465.4,-21534.5,-27904.7,-6407.2,-8036.5,-5845.9,-4274.2,-2286.1,-21681.0
2015-01-04 14:00:00,-1301.6,-10798.6,-12173.6,-5080.1,-1947.4,-8322.4,-976.6,-10022.3,-77732.5,-6568.0,-39712.6,-1443.1,-13192.7,-74221.4,-51643.2,-8458.300000000001,-2791.1,-6268.9,-4861.8,-50995.7,-1834.3,-1426.6000000000001,-1203.3,-1458.7,-671.0,-16438.2,-21662.2,-27702.5,-6341.4,-7946.6,-5731.3,-4255.3,-2230.9,-21726.5
2015-01-04 15:00:00,-1321.1,-10822.1,-12089.8,-5099.2,-1915.8,-8234.9,-985.9,-10102.5,-76967.3,-6481.1,-38940.3,-1473.1,-13424.2,-73362.2,-51594.600000000006,-8441.9,-2745.6,-6316.5,-4899.5,-51167.8,-1858.0,-1370.6999999999998,-1236.7,-1458.8,-674.2,-16366.5,-21730.2,-27572.7,-6260.4,-7866.9,-5754.7,-4243.3,-2204.2,-22057.8
2015-01-04 16:00:00,-1395.7,-11283.9,-12114.0,-5241.2,-1989.2,-8307.0,-1010.4,-10082.1,-77358.4,-6719.1,-38730.8,-1486.9,-13562.0,-74114.3,-52353.3,-8679.8,-2904.3,-6477.8,-5079.7,-52030.299999999996,-1917.6,-1383.3999999999999,-1265.9,-1547.1,-712.7,-16575.3,-22042.199999999997,-28701.9,-6214.4,-8021.7,-6178.0,-4329.2,-2259.9,-22466.800000000003
2015-01-04 17:00:00,-1523.3,-11665.7,-12738.1,-5673.5,-2145.5,-8679.5,-1134.3,-10261.2,-80948.3,-7264.799999999999,-39329.4,-1463.4,-13563.9,-78140.0,-56258.200000000004,-9460.1,-3256.2,-6618.6,-5455.4,-55448.5,-1905.5,-1413.7,-1255.6,-1657.0,-769.0,-17364.5,-22127.4,-29505.3,-6810.5,-8629.1,-6620.7,-4452.8,-2374.7,-22742.5
2015-01-04 18:00:00,-1546.8,-11440.1,-12986.9,-6076.8,-2110.3,-8914.3,-1200.0,-10105.5,-81364.6,-7111.0,-41842.4,-1426.2,-13631.9,-81440.9,-59328.5,-9580.4,-3272.1,-6550.6,-5500.3,-56094.9,-1859.7,-1420.3999999999999,-1218.6,-1642.9,-778.5,-17051.7,-22027.2,-29420.7,-7407.5,-8900.4,-6678.0,-4408.3,-2402.8,-22385.899999999998
2015-01-04 19:00:00,-1538.4,-10800.1,-12562.1,-6045.1,-2072.6,-8668.9,-1191.5,-10012.5,-79481.0,-6714.5,-43598.6,-1381.3,-13499.6,-80115.7,-58985.799999999996,-9480.6,-3257.6,-6463.1,-5328.4,-55052.9,-1800.1,-1445.2,-1184.9,-1630.2,-771.6,-16647.8,-21828.5,-29403.7,-7254.6,-8823.9,-6646.8,-4374.4,-2400.3,-21852.8
2015-01-04 20:00:00,-1479.7,-10144.4,-12018.5,-5762.8,-1991.9,-8271.3,-1149.9,-9641.7,-75299.5,-6325.1,-43791.1,-1315.7,-13024.3,-75550.5,-57039.3,-8934.1,-3137.1,-6246.5,-5122.2,-52169.4,-1704.2,-1403.6000000000001,-1123.8,-1582.9,-756.6,-15956.5,-21415.3,-28683.2,-6639.5,-8628.8,-6503.9,-4267.1,-2305.4,-21055.7
2015-01-04 21:00:00,-1348.9,-9531.9,-11507.0,-5485.4,-1898.1,-8064.8,-1109.0,-9064.4,-72161.0,-5996.7,-43109.7,-1220.2,-13055.8,-71557.0,-54248.4,-8195.8,-3143.3,-6019.5,-4888.8,-48812.1,-1560.3,-1385.9,-1036.2,-1564.3,-735.0,-15141.8,-20973.5,-27174.7,-6107.8,-8178.3,-6345.7,-4055.9,-2139.0,-20212.7
2015-01-04 22:00:00,-1144.0,-9459.0,-11737.6,-5323.6,-1782.2,-7976.9,-1039.8,-8537.2,-69760.8,-5594.799999999999,-40517.5,-1129.4,-12738.1,-71846.2,-50594.8,-7615.3,-2902.4,-5782.9,-4602.7,-44483.3,-1432.1,-1324.9,-944.9,-1749.3,-705.1,-14254.9,-20305.6,-25629.6,-5859.1,-7495.0,-6230.8,-3889.1,-2020.1,-19224.5
2015-01-04 23:00:00,-911.4,-8931.0,-11726.1,-4939.9,-1584.9,-7691.3,-955.5,-8111.9,-65522.9,-5224.1,-37107.6,-1051.4,-12223.1,-71262.3,-46520.6,-6898.900000000001,-2511.8,-5539.1,-4494.3,-40471.4,-1346.5,-1328.0,-867.3,-1782.6,-706.0,-13467.0,-19473.3,-24205.7,-5595.6,-6881.4,-6048.2,-3728.6,-1899.8,-18240.2
2015-01-05 00:00:00,-787.7,-8714.0,-11095.7,-4653.8,-1585.3,-7747.6,-824.8,-8171.3,-62258.6,-4937.2,-33851.5,-1071.6,-12787.8,-68348.6,-39430.6,-6055.7,-2318.6,-5186.8,-4074.2,-33150.299999999996,-1298.6,-1297.0,-825.6,-1657.4,-700.3,-12619.2,-19532.4,-22683.9,-5390.1,-6782.3,-6168.9,-3728.4,-1869.3,-17942.4
2015-01-05 01:00:00,-678.1,-8334.2,-10599.1,-4295.4,-1455.2,-7587.1,-739.7,-8182.6,-59748.9,-4729.9,-30898.3,-1040.2,-12573.2,-66253.1,-37628.0,-5965.799999999999,-2230.0,-4961.3,-3841.4,-30662.799999999996,-1266.4,-1275.8000000000002,-800.6,-1475.6,-629.3,-12032.3,-19008.6,-21576.7,-4925.0,-6519.3,-5730.2,-3583.5,-1770.2,-17545.9
2015-01-05 02:00:00,-626.1,-8067.6,-10185.6,-4097.2,-1380.4,-7396.5,-686.2,-8056.1,-58412.0,-4633.4,-29048.3,-1023.7,-12480.3,-64884.8,-36455.7,-5735.0,-2174.0,-4709.0,-3679.1,-29074.5,-1251.8,-1229.3,-787.2,-1322.7,-576.5,-11637.4,-18711.9,-20841.5,-4594.9,-6401.2,-5330.8,-3493.6,-1717.7,-17314.0
2015-01-05 03:00:00,-603.7,-7900.3,-9919.8,-4006.9,-1350.7,-7266.8,-657.4,-7910.4,-58279.7,-4615.8,-28150.4,-1023.3,-12546.5,-62303.1,-34900.7,-5582.099999999999,-2136.3,-4584.6,-3586.8,-28222.500000000004,-1257.2,-1221.9,-797.9,-1232.9,-548.3,-11450.7,-18575.2,-20549.5,-4417.5,-6356.9,-5045.7,-3471.0,-1698.0,-17290.7
2015-01-05 04:00:00,-612.8,-8167.7,-9871.2,-4006.6,-1363.0,-7064.9,-650.5,-7982.2,-59181.2,-4672.2,-27844.5,-1060.3,-12896.0,-61649.9,-33601.8,-5634.0,-2160.3,-4675.5,-3542.7,-28036.700000000004,-1313.7,-1186.6,-839.2,-1199.1,-533.7,-11422.8,-18639.5,-20612.4,-4341.5,-6415.6,-4918.9,-3530.9,-1706.8,-17486.7
2015-01-05 05:00:00,-696.1,-9062.2,-10221.1,-4161.5,-1456.3,-7235.7,-675.7,-8418.3,-62106.5,-4956.3,-28456.0,-1200.5,-13768.2,-64061.5,-32665.0,-6096.099999999999,-2272.2,-5044.1,-3555.0,-29351.8,-1532.9,-1198.1,-962.0,-1211.4,-541.0,-11781.2,-19166.6,-21315.8,-4394.0,-6633.7,-5049.5,-3686.2,-1821.6,-18292.6
2015-01-05 06:00:00,-935.2,-10323.0,-11198.1,-4666.5,-1673.2,-7719.7,-752.1,-9496.3,-69184.5,-5722.6,-31277.9,-1376.7,-14262.5,-69578.2,-33620.6,-6958.3,-2551.0,-5868.1,-3756.7,-33926.4,-1747.1,-1221.0,-1120.8,-1295.3,-587.3,-12949.6,-20683.0,-23952.9,-4620.8,-7210.8,-5523.4,-4081.8,-2138.0,-20185.4
2015-01-05 07:00:00,-1261.8,-11186.8,-12063.3,-5249.6,-1902.5,-8485.9,-855.2,-10041.1,-75973.7,-6568.6,-36478.6,-1493.0,-14529.7,-74417.3,-39281.700000000004,-7492.3,-2848.8,-6192.9,-4247.6,-39693.0,-1870.4,-1321.0,-1226.1,-1320.4,-649.4,-14950.3,-22605.1,-26100.5,-4898.3,-8099.0,-6032.4,-4260.3,-2344.6,-22025.699999999997
2015-01-05 08:00:00,-1374.9,-11502.5,-12435.2,-5672.4,-2080.5,-8911.9,-925.1,-10180.3,-78692.5,-6819.8,-40262.3,-1518.8,-14424.8,-76650.4,-46534.1,-8124.200000000001,-3033.0,-6264.9,-4549.5,-43880.2,-1911.8,-1404.5,-1265.1,-1421.6,-717.6,-16260.2,-23203.2,-27119.0,-5369.1,-8524.8,-6342.4,-4381.8,-2416.2,-22420.2
2015-01-05 09:00:00,-1382.8,-11619.3,-12516.8,-5853.9,-2154.3,-8972.9,-937.8,-10343.5,-79141.4,-6824.7,-41904.9,-1522.5,-14277.0,-77230.3,-48618.1,-8370.1,-3108.6,-6346.9,-4629.7,-46172.0,-1913.5,-1417.6,-1271.3,-1494.9,-754.4,-16666.6,-23013.5,-27813.6,-6140.1,-8670.9,-6500.7,-4444.7,-2420.4,-22347.6
2015-01-05 10:00:00,-1352.0,-11708.0,-12515.2,-5773.2,-2161.8,-8982.7,-936.3,-10344.6,-80074.5,-6856.8,-42873.6,-1515.5,-14198.1,-77293.3,-49339.5,-8493.5,-3094.0,-6399.0,-4701.9,-46607.2,-1901.3,-1409.9,-1255.8,-1523.4,-762.0,-16734.3,-22897.6,-27914.6,-6520.1,-8621.4,-6506.9,-4428.7,-2398.5,-22450.000000000004
2015-01-05 11:00:00,-1317.2,-11590.3,-12590.7,-5651.9,-2151.6,-8881.3,-950.8,-10323.3,-80835.2,-6792.5,-42710.1,-1489.6,-14141.7,-77233.2,-49162.6,-8551.7,-3123.0,-6449.9,-4730.2,-46339.90000000001,-1867.6,-1443.8,-1214.7,-1532.0,-757.7,-16724.4,-22703.199999999997,-28137.3,-6692.6,-8477.4,-6459.1,-4433.3,-2398.5,-22372.7
2015-01-05 12:00:00,-1307.8,-11257.6,-12391.6,-5469.5,-2124.2,-8612.3,-956.6,-10384.8,-80283.3,-6690.0,-42093.9,-1511.0,-14111.6,-76970.3,-48960.8,-8483.1,-3083.7,-6463.9,-4760.4,-44020.6,-1875.3,-1449.1,-1231.7,-1517.2,-747.8,-16542.3,-22567.0,-28137.9,-6794.5,-8402.3,-6345.3,-4395.9,-2370.0,-22197.6
2015-01-05 13:00:00,-1326.9,-11175.8,-12396.6,-5385.1,-2172.8,-8628.3,-951.2,-10403.7,-79548.0,-6681.7,-41883.2,-1501.8,-14102.8,-75619.3,-49157.1,-8154.400000000001,-2997.0,-6394.9,-4731.0,-43454.0,-1865.0,-1414.2,-1228.1,-1502.8,-734.5,-16580.2,-22466.6,-28401.5,-6647.6,-8414.3,-6234.4,-4408.1,-2401.4,-22113.899999999998
2015-01-05 14:00:00,-1343.5,-11138.2,-12292.6,-5321.2,-2160.8,-8586.8,-955.7,-10332.6,-78567.4,-6629.200000000001,-40580.2,-1512.6,-14202.4,-74440.8,-49209.9,-8281.699999999999,-2922.1,-6386.0,-4709.8,-44366.59999999999,-1860.1,-1431.8,-1234.0,-1496.2,-727.3,-16552.7,-22594.8,-28188.6,-6557.1,-8324.2,-6123.3,-4390.2,-2346.1,-22160.1
2015-01-05 15:00:00,-1363.7,-11162.5,-12208.7,-5340.4,-2128.9,-8500.6,-964.8,-10412.8,-77815.6,-6542.1,-39779.9,-1542.7,-14433.1,-72778.2,-49162.1,-8265.3,-2876.8,-6435.1,-4746.5,-44498.799999999996,-1884.6,-1375.8999999999999,-1269.6,-1496.4,-730.7,-16480.5,-22666.1,-28054.9,-6430.3,-8244.4,-6146.0,-4378.7,-2319.3,-22496.8
2015-01-05 16:00:00,-1441.1,-11636.3,-12232.9,-5482.7,-2202.9,-8571.9,-988.4,-10392.4,-78201.2,-6780.9,-39560.6,-1556.5,-14571.0,-72767.0,-49909.0,-8495.800000000001,-3034.5,-6600.7,-4921.6,-45179.2,-1946.0,-1388.5,-1300.6,-1584.5,-771.4,-16690.6,-22989.4,-29218.8,-6452.6,-8399.4,-6557.8,-4461.4,-2375.0,-22911.0
2015-01-05 17:00:00,-1573.3,-12026.5,-12857.2,-5915.9,-2360.3,-8940.0,-1108.4,-10571.6,-81731.1,-7327.9,-40175.5,-1532.9,-14573.5,-76591.8,-53749.2,-9254.6,-3384.7,-6744.9,-5287.1,-47929.700000000004,-1933.3,-1418.8,-1289.3,-1694.2,-830.9,-17484.2,-23074.9,-30041.3,-7121.1,-9008.2,-6988.6,-4581.2,-2490.1,-23189.1
2015-01-05 18:00:00,-1597.8,-11792.9,-13106.1,-6320.2,-2325.0,-9173.2,-1172.1,-10415.8,-82148.9,-7173.7,-42774.8,-1495.7,-14643.1,-79052.2,-56770.0,-9375.1,-3400.6,-6674.3,-5331.7,-48574.09999999999,-1886.2,-1425.7,-1249.7,-1680.1,-840.8,-17168.6,-22965.1,-29946.0,-7863.3,-9280.0,-7044.8,-4539.1,-2518.2,-22826.0
2015-01-05 19:00:00,-1589.0,-11134.6,-12681.1,-6288.4,-2287.0,-8932.9,-1164.0,-10322.8,-80305.5,-6776.200000000001,-44593.2,-1450.6,-14512.0,-77805.0,-56445.3,-9278.699999999999,-3386.1,-6584.0,-5165.1,-47884.700000000004,-1824.7,-1450.3999999999999,-1213.6,-1667.4,-833.5,-16761.7,-22756.699999999997,-29923.6,-8077.4,-9203.4,-7014.7,-4506.9,-2515.6,-22284.699999999997
2015-01-05 20:00:00,-1528.1,-10461.0,-12137.3,-6005.4,-2205.5,-8542.2,-1123.9,-9951.9,-76204.1,-6385.8,-44791.7,-1385.0,-14037.6,-73055.8,-54540.8,-8748.5,-3266.2,-6361.2,-4965.1,-45703.5,-1725.8,-1408.6,-1148.6,-1620.2,-817.6,-16065.7,-22328.3,-29178.7,-7982.6,-9007.7,-6875.8,-4403.6,-2420.6,-21476.1
2015-01-05 21:00:00,-1392.4,-9831.3,-11625.9,-5727.3,-2111.1,-8339.9,-1084.5,-9374.5,-73127.9,-6056.5,-44082.1,-1289.4,-14068.3,-69467.8,-51810.2,-8030.599999999999,-3272.4,-6127.5,-4738.7,-43198.2,-1577.3,-1390.8999999999999,-1055.3,-1601.7,-794.8,-15245.5,-21869.699999999997,-27618.5,-7701.7,-8556.3,-6722.2,-4200.5,-2254.0,-20621.2
2015-01-05 22:00:00,-1180.0,-9755.0,-11856.5,-5565.0,-1994.2,-8254.6,-1017.8,-8847.0,-70776.2,-5653.3,-41390.3,-1198.4,-13748.6,-70354.7,-48233.6,-7464.400000000001,-3032.8,-5883.8,-4461.3,-39996.0,-1444.8,-1329.8999999999999,-958.1,-1786.2,-763.2,-14352.4,-21178.6,-26018.4,-7286.7,-7871.6,-6610.8,-4040.4,-2134.9,-19618.7
2015-01-05 23:00:00,-938.8,-9212.1,-11845.0,-5180.5,-1795.6,-7974.5,-936.5,-8421.7,-66620.4,-5281.4,-37850.5,-1120.2,-13232.9,-70351.4,-44244.3,-6766.400000000001,-2644.2,-5632.9,-4356.2,-36981.899999999994,-1356.4,-1332.9,-875.3,-1819.5,-764.0,-13559.3,-20317.4,-24545.6,-6619.9,-7256.7,-6433.3,-3886.0,-2014.3,-18620.4
2015-01-06 00:00:00,-871.2,-7884.1,-10588.0,-4835.3,-1652.5,-7362.4,-817.6,-7594.7,-54310.9,-4644.8,-26549.3,-970.1,-11828.3,-66202.8,-36818.2,-6229.099999999999,-2153.3,-5124.0,-4021.9,-28223.399999999998,-1213.2,-1247.9,-766.3,-1806.9,-707.7,-12349.3,-18408.1,-19076.4,-5367.0,-7010.8,-6161.1,-3605.7,-1826.9,-15849.0
2015-01-06 01:00:00,-762.5,-7524.2,-10009.9,-4492.4,-1525.5,-7210.8,-732.0,-7458.6,-51912.9,-4455.5,-25197.4,-931.5,-11672.8,-63934.0,-35234.4,-6129.0,-2012.4,-4894.5,-3776.5,-26267.100000000002,-1172.2,-1197.3,-734.7,-1643.9,-648.0,-11696.1,-17933.9,-18104.6,-4897.3,-6778.4,-5779.0,-3480.3,-1730.5,-15454.8
2015-01-06 02:00:00,-709.5,-7246.5,-9560.1,-4307.5,-1435.8,-7069.2,-676.9,-7461.2,-50459.7,-4322.9,-24154.5,-915.5,-11589.5,-62200.0,-33977.9,-5888.2,-1953.7,-4636.5,-3607.7,-24984.5,-1149.9,-1162.4,-717.2,-1504.2,-592.8,-11256.6,-17628.5,-17496.3,-4547.9,-6653.7,-5422.7,-3405.2,-1668.8,-15231.900000000001
2015-01-06 03:00:00,-688.7,-7076.5,-9274.9,-4207.4,-1403.4,-6978.1,-648.8,-7412.2,-49855.7,-4277.0,-23573.0,-909.7,-11586.8,-59175.8,-32376.899999999998,-5683.2,-1912.8,-4497.6,-3492.0,-24221.500000000004,-1147.4,-1090.0,-717.0,-1419.4,-564.7,-11014.9,-17464.800000000003,-17221.4,-4373.8,-6576.3,-5185.5,-3393.4,-1642.2,-15157.1
2015-01-06 04:00:00,-701.2,-7089.8,-9091.9,-4178.2,-1404.0,-6711.3,-638.4,-7401.3,-49730.4,-4280.5,-23272.8,-919.4,-11639.0,-57689.8,-31056.1,-5640.7,-1914.7,-4525.9,-3421.4,-23854.3,-1167.8,-1050.8,-742.6,-1378.7,-544.4,-10911.8,-17375.3,-17126.5,-4282.7,-6586.4,-5048.1,-3406.1,-1641.8,-15152.000000000002
2015-01-06 05:00:00,-781.7,-7395.9,-9086.3,-4231.4,-1464.1,-6722.3,-641.3,-7371.1,-49565.7,-4358.4,-23219.5,-968.1,-11875.5,-58376.9,-29961.1,-5844.400000000001,-1979.6,-4672.0,-3398.0,-24116.0,-1248.0,-1053.2,-795.3,-1386.8,-547.9,-11020.4,-17503.4,-17220.8,-4287.2,-6677.4,-5080.6,-3427.1,-1666.3,-15399.400000000001
