,cost,reduced_scenario_5,probability_5,reduced_scenario_10,probability_10,reduced_scenario_15,probability_15,reduced_scenario_20,probability_20,reduced_scenario_30,probability_30
177,1.8353472487485538,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
178,1.8373634038341549,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
179,1.909861690106267,371.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0
180,1.8974578103186914,409.0,0.0,409.0,0.0,409.0,0.0,436.0,0.0,436.0,0.0
181,1.8319820504402333,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0
182,1.8511075793472824,216.0,0.0,157.0,0.0,36.0,0.0,36.0,0.0,217.0,0.0
183,1.839733280111213,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
184,1.8938173744160247,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0
185,1.9037328471106185,409.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0
186,1.8439446227541283,375.0,0.0,157.0,0.0,157.0,0.0,298.0,0.0,298.0,0.0
187,1.8757206222744334,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0
188,1.8653287053148269,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,198.0,0.0
189,1.8411180564250702,375.0,0.0,443.0,0.0,443.0,0.0,298.0,0.0,298.0,0.0
190,1.8413765829106596,375.0,0.0,443.0,0.0,443.0,0.0,298.0,0.0,298.0,0.0
191,1.8767293348598355,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0
192,1.8465442841980075,216.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0
193,1.831211454008017,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0
194,1.88504758062679,363.0,0.0,363.0,0.0,256.0,0.0,256.0,0.0,256.0,0.0
195,1.8216133839067585,375.0,0.0,375.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0
196,1.8376943642257368,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
197,1.8730649518899125,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,207.0,0.0
198,1.8643076675746202,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,198.0,0.04600000000000001
199,1.8562524221900536,216.0,0.0,216.0,0.0,36.0,0.0,36.0,0.0,319.0,0.0
200,1.895837702695272,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0
201,1.8127152368173993,375.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0
202,1.849074578369848,216.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,217.0,0.0
203,1.8383245999895228,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
204,1.814423500505519,375.0,0.0,15.0,0.0,15.0,0.0,496.0,0.0,496.0,0.0
205,1.8688635170486116,363.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
206,1.8691160739192405,363.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
207,1.871097993906936,363.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,207.0,0.04200000000000001
208,1.8163083295604028,375.0,0.0,15.0,0.0,15.0,0.0,496.0,0.0,496.0,0.0
209,1.891722392932574,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0,385.0,0.0
210,1.8682100991728228,216.0,0.0,210.0,0.10200000000000001,210.0,0.10200000000000001,210.0,0.10200000000000001,210.0,0.05
211,1.8648831398001602,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,198.0,0.0
212,1.891700708320568,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0,385.0,0.0
