,A,B,C,D,E,F1,G1,H1,I1,J1,K1,L,M,N,O,P,Q,H,G,F,K,I,J
2016-03-02 09:00:00,-53.171,-364.605,-124.843,-210.067,-152.676,-269.871,-182.763,-262.035,-48.38,-107.7,-148.987,-166.799,-423.002,-283.256,-373.909,-213.089,-1830.833,-599.043,-579.082,-714.669,-373.909,-213.089,-1830.833
2016-03-02 10:00:00,-56.342,-418.466,-129.886,-211.794,-174.143,-373.125,-181.224,-279.283,-55.81,-111.36,-183.187,-268.414,-490.565,-282.492,-444.262,-222.647,-2114.999,-734.093,-657.736,-833.633,-444.262,-222.647,-2114.999
2016-03-02 11:00:00,-55.026,-399.185,-134.921,-206.147,-185.398,-374.187,-175.414,-283.315,-56.526,-114.917,-187.864,-332.226,-514.177,-270.193,-447.146,-233.218,-2070.018,-790.284,-685.62,-832.917,-447.146,-233.218,-2070.018
2016-03-02 12:00:00,-51.329,-380.563,-139.854,-197.575,-187.134,-358.34,-165.561,-279.373,-58.633,-112.779,-187.604,-349.248,-525.063,-253.552,-483.331,-244.926,-1954.531,-790.405,-696.475,-803.274,-483.331,-244.926,-1954.531
2016-03-02 13:00:00,-49.124,-363.057,-146.116,-185.77,-178.25,-350.949,-157.892,-310.8,-58.953,-105.294,-186.143,-336.058,-532.176,-240.418,-497.039,-258.042,-1845.47,-762.619,-696.422,-819.641,-497.039,-258.042,-1845.47
2016-03-02 14:00:00,-52.944,-380.49,-152.82,-198.661,-183.508,-390.485,-178.66,-286.698,-58.439,-103.227,-186.078,-324.38,-550.658,-273.492,-468.596,-270.919,-1956.495,-783.95,-712.325,-855.843,-468.596,-270.919,-1956.495
2016-03-02 15:00:00,-58.513,-424.612,-159.625,-213.559,-189.625,-430.369,-181.35,-285.757,-57.926,-101.626,-185.039,-322.947,-549.449,-282.722,-422.614,-284.082,-1785.852,-790.707,-709.001,-897.476,-422.614,-284.082,-1785.852
2016-03-02 16:00:00,-64.361,-466.979,-166.57,-209.774,-183.8,-470.362,-178.066,-284.794,-57.416,-100.035,-182.651,-337.935,-540.159,-279.059,-378.986,-297.579,-1779.016,-799.645,-697.61,-933.221,-378.986,-297.579,-1779.016
2016-03-02 17:00:00,-65.291,-501.954,-163.079,-204.814,-164.942,-454.138,-174.812,-281.725,-55.875,-98.456,-216.447,-353.263,-525.112,-275.417,-331.103,-299.034,-1772.287,-845.126,-679.442,-910.674,-331.103,-299.034,-1772.287
2016-03-02 18:00:00,-58.458,-473.857,-146.47,-186.155,-143.485,-363.431,-155.778,-256.592,-51.078,-93.053,-198.469,-319.61,-466.04,-250.639,-281.43,-265.959,-1736.159,-768.718,-610.17,-775.801,-281.43,-265.959,-1736.159
2016-03-02 19:00:00,-47.18,-379.466,-124.113,-163.766,-119.687,-275.911,-135.976,-207.424,-42.434,-81.924,-159.79,-261.35,-367.235,-222.796,-235.795,-229.376,-1552.862,-643.936,-491.592,-619.31,-235.795,-229.376,-1552.862
2016-03-02 20:00:00,-35.786,-282.851,-95.034,-129.188,-91.214,-195.913,-108.987,-159.513,-27.003,-64.252,-119.304,-212.085,-299.802,-177.296,-159.691,-180.462,-1174.522,-508.685,-391.056,-464.413,-159.691,-180.462,-1174.522
2016-03-02 21:00:00,-25.542,-205.242,-72.772,-98.065,-112.669,-166.072,-84.498,-128.657,-18.687,-41.649,-91.231,-185.202,-315.41,-135.969,-132.244,-140.668,-828.346,-412.403,-375.746,-379.226,-132.244,-140.668,-828.346
2016-03-02 22:00:00,-21.456,-178.79,-58.254,-85.55,-117.365,-130.07,-76.848,-114.97,-14.923,-13.646,-67.563,-169.742,-307.267,-113.711,-128.246,-108.501,-712.074,-351.016,-335.836,-321.889,-128.246,-108.501,-712.074
2016-03-02 23:00:00,-17.447,-162.261,-50.683,-86.681,-99.023,-123.86,-74.619,-116.721,-14.955,-43.904,-62.05,-151.487,-231.947,-115.262,-114.091,-89.069,-889.147,-328.799,-290.806,-315.2,-114.091,-89.069,-889.147
2016-03-03 00:00:00,-19.127,-132.868,-46.674,-102.525,-77.062,-159.775,-75.738,-150.535,-15.446,-51.457,-60.083,-119.836,-159.436,-133.639,-119.422,-98.437,-712.623,-313.558,-226.338,-386.048,-119.422,-98.437,-712.623
2016-03-03 01:00:00,-19.694,-154.164,-43.98,-108.36,-64.937,-175.143,-75.975,-171.506,-15.284,-56.762,-57.702,-101.54,-139.989,-142.17,-168.674,-109.994,-636.195,-301.412,-212.036,-422.624,-168.674,-109.994,-636.195
2016-03-03 02:00:00,-18.541,-176.639,-43.205,-115.147,-64.517,-188.075,-75.691,-175.616,-15.006,-58.312,-56.76,-99.094,-171.149,-141.448,-194.352,-108.182,-637.534,-297.303,-244.467,-439.382,-194.352,-108.182,-637.534
2016-03-03 03:00:00,-17.533,-174.126,-41.96,-128.966,-64.333,-211.134,-75.468,-179.776,-14.878,-59.884,-56.455,-96.683,-192.67,-140.397,-187.533,-110.313,-632.768,-293.535,-267.432,-466.377,-187.533,-110.313,-632.768
2016-03-03 04:00:00,-17.435,-171.733,-41.544,-144.325,-64.985,-238.199,-75.432,-184.191,-14.851,-61.495,-56.741,-97.643,-189.53,-139.335,-194.695,-116.649,-624.522,-293.718,-265.876,-497.821,-194.695,-116.649,-624.522
2016-03-03 05:00:00,-19.659,-196.457,-44.886,-160.644,-66.691,-266.897,-77.106,-189.502,-15.539,-63.189,-57.62,-101.396,-204.292,-139.572,-227.369,-124.779,-624.629,-298.588,-283.019,-533.505,-227.369,-124.779,-624.629
2016-03-03 06:00:00,-23.992,-224.943,-54.845,-177.146,-76.842,-294.065,-83.39,-194.887,-17.944,-64.905,-59.693,-106.339,-275.605,-153.283,-263.681,-139.144,-676.982,-319.315,-358.454,-572.342,-263.681,-139.144,-676.982
2016-03-03 07:00:00,-31.381,-258.115,-66.335,-193.619,-94.612,-320.335,-100.396,-186.769,-21.554,-61.491,-66.007,-115.574,-347.513,-180.949,-303.264,-163.889,-882.877,-362.53,-430.558,-607.5,-303.264,-163.889,-882.877
2016-03-03 08:00:00,-49.158,-293.567,-82.96,-200.144,-118.888,-329.506,-133.324,-174.274,-24.404,-57.2,-81.97,-151.338,-372.146,-213.966,-345.617,-193.855,-1190.176,-447.274,-453.749,-637.105,-345.617,-193.855,-1190.176
2016-03-03 09:00:00,-60.738,-331.297,-122.121,-206.143,-144.007,-338.127,-168.569,-177.748,-35.958,-64.419,-108.194,-214.958,-394.949,-253.035,-390.734,-212.884,-1529.657,-576.187,-495.326,-684.445,-390.734,-212.884,-1529.657
2016-03-03 10:00:00,-64.312,-364.345,-152.959,-214.415,-168.972,-350.027,-193.655,-241.965,-49.019,-94.62,-131.167,-276.208,-416.073,-279.438,-425.616,-225.053,-1903.481,-686.813,-559.712,-785.646,-425.616,-225.053,-1903.481
2016-03-03 11:00:00,-64.948,-365.099,-153.579,-218.987,-181.841,-360.428,-207.685,-296.106,-52.028,-118.495,-148.398,-283.846,-439.888,-284.311,-425.774,-227.666,-2047.706,-716.555,-610.412,-864.218,-425.774,-227.666,-2047.706
2016-03-03 12:00:00,-66.928,-345.361,-137.919,-209.371,-181.566,-343.467,-208.371,-298.637,-46.632,-116.542,-163.764,-272.48,-466.407,-316.32,-401.005,-230.03,-2008.437,-752.564,-629.582,-850.475,-401.005,-230.03,-2008.437
2016-03-03 13:00:00,-69.055,-330.745,-120.95,-202.456,-163.018,-330.341,-191.52,-288.176,-40.328,-110.99,-173.979,-284.81,-487.711,-263.412,-379.08,-232.002,-1817.803,-722.201,-639.028,-810.037,-379.08,-232.002,-1817.803
2016-03-03 14:00:00,-64.469,-344.666,-133.352,-197.868,-176.428,-322.581,-203.053,-278.387,-47.83,-105.87,-183.918,-288.981,-518.096,-248.915,-388.222,-269.822,-1879.92,-721.814,-671.795,-804.02,-388.222,-269.822,-1879.92
2016-03-03 15:00:00,-64.029,-375.295,-143.396,-193.332,-178.232,-314.915,-208.314,-284.861,-49.488,-108.491,-192.444,-289.685,-549.449,-228.063,-428.697,-270.776,-2080.014,-710.191,-707.428,-808.09,-428.697,-270.776,-2080.014
2016-03-03 16:00:00,-63.594,-416.015,-123.067,-188.848,-165.602,-307.341,-199.583,-300.63,-43.611,-114.486,-198.761,-289.659,-581.721,-227.698,-474.048,-272.087,-2294.031,-716.118,-739.817,-807.555,-474.048,-272.087,-2294.031
2016-03-03 17:00:00,-62.174,-438.588,-116.452,-184.417,-149.362,-299.859,-178.729,-316.803,-41.334,-114.65,-226.775,-289.633,-571.802,-227.333,-506.441,-273.399,-2518.4,-743.741,-727.786,-795.391,-506.441,-273.399,-2518.4
2016-03-03 18:00:00,-57.648,-392.6,-108.888,-161.311,-131.703,-265.993,-154.234,-287.213,-38.208,-97.669,-240.173,-278.319,-517.225,-218.988,-460.38,-265.41,-2483.236,-737.481,-653.102,-707.439,-460.38,-265.41,-2483.236
2016-03-03 19:00:00,-47.094,-299.614,-99.823,-138.47,-114.306,-229.903,-128.282,-233.587,-34.864,-75.845,-213.718,-249.927,-440.227,-204.251,-354.556,-227.411,-1927.221,-667.896,-550.936,-591.773,-354.556,-227.411,-1927.221
2016-03-03 20:00:00,-33.935,-215.687,-85.547,-89.497,-95.354,-159.988,-103.528,-183.458,-27.35,-61.227,-152.154,-183.753,-340.541,-190.03,-245.028,-148.742,-950.099,-525.937,-429.118,-446.974,-245.028,-148.742,-950.099
2016-03-03 21:00:00,-26.943,-147.316,-61.448,-46.433,-118.937,-107.664,-128.566,-151.617,-18.189,-53.505,-84.458,-135.901,-263.804,-176.323,-153.461,-107.655,-880.842,-396.682,-335.499,-387.847,-153.461,-107.655,-880.842
2016-03-03 22:00:00,-25.106,-129.754,-52.765,-13.994,-127.605,-28.412,-125.391,-132.55,-16.961,-48.232,-68.163,-110.298,-190.677,-163.207,-120.697,-78.579,-806.409,-341.667,-255.87,-286.352,-120.697,-78.579,-806.409
2016-03-03 23:00:00,-20.933,-113.528,-69.114,-77.628,-100.118,-141.072,-97.681,-126.27,-22.297,-53.458,-71.514,-97.241,-161.935,-139.779,-109.28,-84.409,-832.827,-308.534,-237.69,-365.022,-109.28,-84.409,-832.827
2016-03-04 00:00:00,-20.608,-123.894,-63.399,-72.765,-77.117,-191.467,-66.5,-114.499,-15.562,-63.18,-82.183,-98.002,-172.616,-115.688,-125.935,-117.103,-835.326,-295.873,-251.357,-372.465,-125.935,-117.103,-835.326
2016-03-04 01:00:00,-20.2,-126.023,-62.04,-71.702,-64.325,-211.969,-60.586,-107.132,-12.136,-69.976,-86.882,-99.592,-175.387,-141.391,-139.73,-138.056,-912.9,-327.866,-257.498,-379.687,-139.73,-138.056,-912.9
2016-03-04 02:00:00,-20.074,-123.008,-60.353,-71.579,-63.711,-219.865,-67.864,-105.39,-12.074,-71.938,-86.251,-99.655,-172.412,-163.978,-144.0,-133.836,-898.799,-349.884,-256.424,-393.119,-144.0,-133.836,-898.799
2016-03-04 03:00:00,-20.095,-120.026,-61.958,-68.002,-63.763,-239.18,-75.554,-103.566,-11.977,-73.927,-86.679,-96.542,-169.818,-161.936,-137.13,-139.969,-907.938,-345.158,-255.722,-418.301,-137.13,-139.969,-907.938
2016-03-04 04:00:00,-20.098,-124.545,-66.609,-69.848,-63.827,-261.078,-79.559,-103.188,-11.844,-75.91,-90.536,-96.866,-169.291,-158.5,-127.685,-150.275,-956.792,-345.902,-257.044,-443.825,-127.685,-150.275,-956.792
2016-03-04 05:00:00,-20.367,-130.611,-71.805,-73.32,-64.096,-284.305,-82.811,-105.871,-11.758,-77.811,-94.479,-101.667,-176.534,-179.706,-128.902,-162.253,-1013.375,-375.853,-266.103,-472.987,-128.902,-162.253,-1013.375
2016-03-04 06:00:00,-21.113,-140.566,-77.304,-77.979,-66.017,-310.421,-86.13,-118.942,-13.036,-79.736,-100.089,-107.256,-199.971,-206.58,-165.154,-174.734,-1131.968,-413.924,-292.743,-515.493,-165.154,-174.734,-1131.968
2016-03-04 07:00:00,-25.239,-147.228,-83.026,-92.608,-74.585,-339.314,-84.469,-138.634,-16.277,-77.5,-103.689,-123.431,-236.012,-238.914,-241.073,-190.161,-1354.053,-466.034,-329.789,-562.417,-241.073,-190.161,-1354.053
2016-03-04 08:00:00,-34.051,-221.116,-88.966,-128.094,-95.909,-361.468,-129.506,-155.521,-20.594,-72.268,-111.333,-171.46,-284.091,-273.598,-332.126,-210.084,-1614.693,-556.391,-376.954,-646.495,-332.126,-210.084,-1614.693
2016-03-04 09:00:00,-49.891,-319.023,-96.542,-169.483,-137.627,-372.356,-218.226,-225.366,-25.983,-67.389,-158.057,-241.672,-435.112,-310.629,-418.703,-239.561,-1750.278,-710.358,-528.484,-815.949,-418.703,-239.561,-1750.278
2016-03-04 10:00:00,-65.59,-416.564,-95.226,-201.557,-186.859,-384.186,-244.761,-295.008,-29.366,-94.11,-156.71,-286.061,-588.882,-346.254,-469.347,-238.221,-1814.59,-789.025,-712.357,-923.955,-469.347,-238.221,-1814.59
2016-03-04 11:00:00,-65.721,-405.515,-90.852,-209.673,-196.997,-396.675,-239.386,-301.526,-30.097,-123.821,-146.361,-293.256,-627.153,-346.746,-471.994,-229.574,-1824.229,-786.363,-781.072,-937.587,-471.994,-229.574,-1824.229
2016-03-04 12:00:00,-63.474,-403.064,-84.508,-215.239,-188.577,-377.117,-222.801,-263.043,-31.545,-134.905,-138.6,-297.557,-551.771,-326.343,-462.157,-218.414,-1834.76,-762.5,-718.221,-862.962,-462.157,-218.414,-1834.76
2016-03-04 13:00:00,-62.729,-418.905,-78.818,-217.215,-182.46,-364.731,-208.123,-221.731,-24.629,-130.669,-131.05,-299.356,-455.729,-309.57,-441.22,-208.143,-1845.827,-739.976,-611.027,-794.585,-441.22,-208.143,-1845.827
2016-03-04 14:00:00,-68.99,-427.43,-96.955,-224.47,-191.344,-358.75,-235.135,-271.981,-22.327,-124.685,-143.846,-314.527,-481.387,-314.493,-422.614,-238.679,-2167.834,-772.866,-628.399,-865.866,-422.614,-238.679,-2167.834
2016-03-04 15:00:00,-75.219,-427.869,-99.265,-225.949,-210.899,-352.821,-215.615,-271.309,-21.73,-123.585,-162.465,-313.953,-540.691,-342.796,-475.273,-240.729,-2136.24,-819.215,-686.006,-839.745,-475.273,-240.729,-2136.24
2016-03-04 16:00:00,-79.506,-427.612,-96.852,-223.933,-232.671,-346.943,-214.319,-240.598,-21.628,-129.569,-182.132,-311.295,-456.237,-377.987,-452.913,-237.775,-2148.556,-871.413,-607.433,-801.86,-452.913,-237.775,-2148.556
2016-03-04 17:00:00,-74.506,-427.32,-94.468,-218.198,-229.819,-341.109,-213.022,-231.011,-21.526,-135.686,-199.151,-303.318,-433.375,-402.584,-404.165,-233.053,-2161.051,-905.053,-590.587,-785.142,-404.165,-233.053,-2161.051
2016-03-04 18:00:00,-61.804,-406.868,-86.431,-195.991,-187.89,-304.807,-210.735,-216.657,-20.07,-123.461,-195.091,-268.258,-407.379,-363.759,-351.356,-206.732,-2148.378,-827.108,-550.911,-732.199,-351.356,-206.732,-2148.378
2016-03-04 19:00:00,-48.08,-359.823,-76.758,-157.998,-148.21,-264.48,-187.772,-201.419,-18.514,-98.505,-156.292,-211.082,-374.923,-294.104,-300.1,-176.633,-1860.999,-661.478,-491.942,-653.671,-300.1,-176.633,-1860.999
2016-03-04 20:00:00,-35.139,-248.672,-61.238,-120.066,-110.581,-171.778,-146.994,-159.884,-17.021,-77.675,-112.202,-155.28,-320.984,-221.933,-234.357,-134.677,-1346.36,-489.414,-415.681,-478.656,-234.357,-134.677,-1346.36
2016-03-04 21:00:00,-30.168,-177.111,-49.363,-130.74,-91.41,-100.295,-101.416,-114.645,-15.591,-67.465,-76.119,-159.054,-220.81,-159.37,-174.359,-105.055,-921.057,-394.543,-303.866,-316.356,-174.359,-105.055,-921.057
2016-03-04 22:00:00,-23.891,-135.981,-45.952,-131.636,-72.501,-23.974,-86.782,-115.185,-14.228,-62.943,-64.923,-157.029,-179.645,-137.385,-137.537,-93.53,-675.447,-359.336,-256.815,-225.941,-137.537,-93.53,-675.447
2016-03-04 23:00:00,-20.174,-123.657,-42.209,-107.428,-62.408,-125.581,-100.845,-125.579,-13.94,-56.628,-62.455,-129.996,-264.225,-112.989,-134.388,-86.084,-656.187,-305.441,-334.793,-352.006,-134.388,-86.084,-656.187
2016-03-05 00:00:00,-20.885,-140.556,-39.335,-89.148,-60.129,-124.22,-86.94,-86.667,-15.71,-42.812,-58.486,-102.911,-230.966,-107.22,-134.283,-86.769,-872.845,-268.617,-289.488,-297.828,-134.283,-86.769,-872.845
2016-03-05 01:00:00,-21.537,-139.219,-38.739,-75.723,-53.47,-125.166,-65.855,-68.244,-16.005,-37.429,-58.86,-91.436,-223.582,-105.765,-137.766,-70.523,-1006.485,-256.062,-277.016,-259.265,-137.766,-70.523,-1006.485
2016-03-05 02:00:00,-21.836,-122.748,-39.458,-68.419,-47.146,-126.807,-80.676,-69.283,-15.426,-38.986,-61.269,-93.417,-217.622,-108.756,-143.285,-93.213,-1041.97,-263.442,-272.033,-276.766,-143.285,-93.213,-1041.97
2016-03-05 03:00:00,-22.419,-132.926,-39.195,-71.709,-54.112,-132.363,-74.965,-71.552,-14.924,-40.574,-63.726,-92.252,-207.146,-109.131,-143.621,-87.349,-1067.906,-265.109,-262.645,-278.88,-143.621,-87.349,-1067.906
2016-03-05 04:00:00,-23.539,-147.681,-40.188,-85.516,-61.216,-140.175,-77.828,-75.71,-14.588,-42.195,-66.23,-91.952,-194.954,-109.584,-145.959,-90.681,-1058.553,-267.766,-251.736,-293.712,-145.959,-90.681,-1058.553
2016-03-05 05:00:00,-24.825,-164.203,-46.108,-99.443,-68.801,-153.704,-79.166,-81.164,-16.6,-43.606,-68.681,-102.767,-183.129,-124.87,-163.479,-91.534,-1049.681,-296.318,-243.335,-314.034,-163.479,-91.534,-1049.681
2016-03-05 06:00:00,-24.876,-183.019,-53.481,-114.332,-77.711,-145.965,-78.179,-82.423,-18.722,-44.92,-70.967,-117.673,-179.437,-144.665,-185.459,-90.149,-1049.86,-333.305,-243.079,-306.567,-185.459,-90.149,-1049.86
2016-03-05 07:00:00,-21.753,-207.766,-62.141,-129.519,-90.271,-143.123,-77.195,-71.111,-21.253,-46.254,-73.291,-135.476,-199.884,-167.348,-212.863,-88.775,-951.812,-376.115,-267.39,-291.429,-212.863,-88.775,-951.812
2016-03-05 08:00:00,-29.082,-216.528,-74.281,-135.993,-95.294,-193.576,-76.219,-91.715,-23.934,-43.939,-73.468,-160.467,-234.416,-199.54,-255.777,-87.411,-813.96,-433.475,-302.289,-361.51,-255.777,-87.411,-813.96
2016-03-05 09:00:00,-35.995,-208.121,-85.214,-130.108,-89.874,-245.088,-75.249,-120.485,-26.775,-50.723,-70.462,-180.565,-235.112,-229.039,-297.323,-89.071,-700.918,-480.066,-312.611,-440.822,-297.323,-89.071,-700.918
2016-03-05 10:00:00,-43.321,-194.017,-89.445,-119.874,-81.749,-282.437,-82.153,-148.452,-29.775,-65.931,-102.09,-192.892,-202.424,-251.035,-328.037,-96.07,-850.605,-546.017,-298.13,-513.042,-328.037,-96.07,-850.605
2016-03-05 11:00:00,-50.03,-179.116,-83.053,-109.184,-73.493,-311.458,-89.719,-174.209,-30.524,-67.493,-111.299,-182.872,-174.023,-239.416,-305.445,-103.336,-994.276,-533.587,-272.039,-575.386,-305.445,-103.336,-994.276
2016-03-05 12:00:00,-51.815,-181.498,-74.844,-112.04,-77.247,-319.398,-97.62,-177.818,-28.582,-67.343,-110.94,-168.363,-147.765,-222.092,-271.637,-110.867,-970.929,-501.395,-243.69,-594.836,-271.637,-110.867,-970.929
2016-03-05 13:00:00,-52.858,-198.532,-87.692,-122.707,-84.504,-323.888,-104.426,-180.282,-25.127,-67.215,-110.414,-181.842,-146.42,-245.065,-309.644,-115.433,-945.904,-537.321,-238.761,-608.596,-309.644,-115.433,-945.904
2016-03-05 14:00:00,-52.764,-216.327,-97.361,-133.86,-91.256,-323.569,-106.763,-178.922,-31.363,-67.164,-110.119,-208.837,-172.581,-277.342,-349.602,-115.972,-929.286,-596.298,-271.107,-609.254,-349.602,-115.972,-929.286
2016-03-05 15:00:00,-56.38,-220.198,-107.146,-139.545,-90.826,-348.715,-104.079,-184.986,-31.791,-67.13,-109.854,-238.343,-182.819,-311.255,-389.043,-113.008,-917.826,-659.452,-281.739,-637.78,-389.043,-113.008,-917.826
2016-03-05 16:00:00,-55.548,-203.445,-112.218,-128.02,-84.001,-367.046,-101.429,-197.315,-30.875,-67.1,-110.175,-254.562,-201.205,-333.432,-406.496,-110.085,-906.438,-698.169,-299.18,-665.79,-406.496,-110.085,-906.438
2016-03-05 17:00:00,-44.821,-211.315,-104.804,-131.286,-85.221,-273.248,-98.021,-172.252,-29.637,-64.342,-107.634,-240.486,-209.072,-317.672,-384.342,-106.453,-895.14,-665.791,-303.052,-543.52,-384.342,-106.453,-895.14
2016-03-05 18:00:00,-44.962,-210.492,-97.385,-129.864,-84.55,-276.372,-94.149,-153.832,-27.88,-61.505,-103.827,-226.456,-184.358,-302.29,-362.809,-102.506,-883.894,-632.574,-273.742,-524.353,-362.809,-102.506,-883.894
2016-03-05 19:00:00,-46.415,-211.037,-85.571,-130.227,-84.853,-286.554,-90.356,-158.962,-24.942,-55.249,-90.455,-199.75,-173.384,-271.007,-319.753,-98.636,-872.72,-561.213,-253.575,-535.871,-319.753,-98.636,-872.72
2016-03-05 20:00:00,-42.991,-201.444,-73.967,-126.072,-81.641,-252.259,-83.693,-147.408,-21.841,-44.733,-78.946,-173.183,-167.539,-237.388,-275.706,-90.015,-861.618,-489.517,-234.113,-483.36,-275.706,-90.015,-861.618
2016-03-05 21:00:00,-33.841,-192.074,-60.867,-121.316,-78.49,-189.269,-83.68,-111.608,-19.749,-36.611,-69.143,-143.065,-161.82,-187.97,-220.049,-89.863,-850.587,-400.178,-218.18,-384.557,-220.049,-89.863,-850.587
2016-03-05 22:00:00,-25.785,-182.928,-45.286,-116.652,-75.402,-135.311,-78.541,-80.781,-18.892,-30.546,-55.994,-106.107,-156.227,-128.508,-162.685,-83.76,-839.627,-290.609,-205.665,-294.633,-162.685,-83.76,-839.627
2016-03-05 23:00:00,-22.276,-177.737,-44.479,-104.261,-71.034,-117.069,-66.379,-74.637,-18.798,-31.546,-52.223,-92.219,-170.907,-134.216,-149.799,-80.116,-795.525,-278.658,-221.25,-258.084,-149.799,-80.116,-795.525
2016-03-06 00:00:00,-21.438,-185.203,-47.616,-88.626,-68.349,-123.141,-59.218,-83.494,-18.48,-34.217,-49.165,-82.405,-229.451,-158.621,-143.486,-84.569,-729.062,-290.191,-282.148,-265.852,-143.486,-84.569,-729.062
2016-03-06 01:00:00,-16.959,-195.55,-51.336,-77.793,-55.888,-132.136,-57.61,-84.797,-14.778,-35.912,-43.021,-78.379,-267.951,-175.491,-145.458,-83.405,-718.482,-296.891,-318.64,-274.544,-145.458,-83.405,-718.482
2016-03-06 02:00:00,-23.694,-205.538,-53.536,-74.834,-72.339,-135.542,-59.471,-81.731,-17.909,-36.271,-36.033,-79.263,-259.57,-188.317,-150.672,-80.081,-741.49,-303.613,-313.751,-276.744,-150.672,-80.081,-741.49
2016-03-06 03:00:00,-21.556,-212.273,-55.781,-72.379,-63.088,-132.689,-58.457,-79.2,-16.16,-37.495,-39.488,-81.439,-246.347,-197.484,-155.982,-77.672,-764.873,-318.411,-300.002,-270.345,-155.982,-77.672,-764.873
2016-03-06 04:00:00,-22.558,-209.127,-58.072,-71.06,-64.44,-140.874,-62.698,-77.244,-16.6,-39.995,-45.025,-87.031,-231.992,-195.148,-161.386,-76.528,-788.595,-327.204,-288.587,-280.817,-161.386,-76.528,-788.595
2016-03-06 05:00:00,-23.317,-212.134,-60.225,-82.145,-66.121,-158.941,-72.889,-88.809,-16.969,-44.061,-50.485,-93.925,-218.072,-199.229,-166.292,-89.326,-812.21,-343.639,-279.101,-320.639,-166.292,-89.326,-812.21
2016-03-06 06:00:00,-23.002,-210.795,-62.274,-97.413,-65.139,-180.296,-85.114,-100.8,-16.538,-42.873,-56.358,-100.218,-216.165,-194.571,-170.543,-108.985,-835.504,-351.147,-275.576,-366.21,-170.543,-108.985,-835.504
2016-03-06 07:00:00,-22.69,-177.327,-64.356,-114.892,-64.167,-205.999,-99.197,-114.2,-16.112,-39.679,-63.399,-88.391,-255.564,-157.091,-174.849,-127.328,-859.137,-308.882,-311.355,-419.396,-174.849,-127.328,-859.137
2016-03-06 08:00:00,-22.38,-146.752,-64.257,-133.513,-63.201,-241.316,-117.979,-128.439,-15.692,-54.599,-66.146,-119.766,-286.23,-123.621,-173.063,-146.949,-856.442,-309.532,-356.521,-487.734,-173.063,-146.949,-856.442
2016-03-06 09:00:00,-22.072,-129.857,-62.399,-153.534,-62.242,-271.556,-140.526,-143.512,-15.277,-66.484,-63.239,-161.445,-267.181,-107.301,-165.478,-167.976,-822.117,-331.985,-348.942,-555.594,-165.478,-167.976,-822.117
2016-03-06 10:00:00,-23.579,-192.009,-80.887,-174.953,-65.095,-283.799,-143.784,-159.421,-16.401,-77.201,-57.368,-194.618,-235.528,-148.742,-232.54,-190.411,-1162.544,-400.727,-329.131,-587.004,-232.54,-190.411,-1162.544
