,A,B,C,D,E,F1,G1,H1,I1,J1,K1,L,M,N,O,P,Q,H,G,F,K,I,J
2016-07-01 09:00:00,-13.575,-87.888,-9.275,-23.895,-8.819,-98.88,-24.537,-16.677,-4.461,-7.127,-46.784,-47.778,-126.582,-62.741,-105.644,-90.733,-686.462,-157.303,-138.169,-140.094,-105.644,-90.733,-686.462
2016-07-01 10:00:00,-22.34,-112.428,-14.092,-60.071,-13.212,-138.871,-33.693,-91.183,-15.973,-17.425,-73.548,-83.332,-166.266,-63.613,-149.784,-138.65,-728.487,-220.493,-199.663,-263.748,-149.784,-138.65,-728.487
2016-07-01 11:00:00,-19.054,-110.541,-23.166,-57.492,-28.816,-135.655,-43.802,-108.044,-19.265,-33.627,-70.013,-89.699,-171.155,-68.453,-183.948,-125.966,-707.313,-228.164,-224.047,-287.501,-183.948,-125.966,-707.313
2016-07-01 12:00:00,-17.329,-116.8,-45.025,-43.45,-23.167,-137.651,-36.618,-92.651,-16.864,-25.859,-51.739,-85.206,-167.194,-75.557,-179.198,-112.825,-684.911,-212.502,-209.917,-266.92,-179.198,-112.825,-684.911
2016-07-01 13:00:00,-18.843,-129.346,-36.405,-36.613,-10.04,-156.304,-43.865,-102.644,-16.353,-10.533,-49.374,-83.685,-184.851,-84.257,-171.726,-105.343,-660.123,-217.316,-211.737,-302.813,-171.726,-105.343,-660.123
2016-07-01 14:00:00,-21.73,-142.533,-21.778,-62.279,-31.543,-176.841,-51.813,-120.968,-17.813,-34.283,-62.849,-100.642,-183.076,-93.433,-162.529,-135.474,-635.78,-256.924,-235.171,-349.622,-162.529,-135.474,-635.78
2016-07-01 15:00:00,-24.823,-148.951,-14.228,-108.101,-33.257,-174.145,-27.943,-140.798,-20.174,-31.462,-63.395,-69.899,-136.237,-90.511,-153.584,-117.728,-611.907,-223.805,-187.873,-342.886,-153.584,-117.728,-611.907
2016-07-01 16:00:00,-17.65,-131.249,-34.25,-111.891,-33.786,-135.037,-51.218,-162.134,-22.681,-22.398,-56.971,-39.143,-83.369,-64.181,-149.589,-113.066,-615.454,-160.295,-128.448,-348.39,-149.589,-113.066,-615.454
2016-07-01 17:00:00,-11.717,-72.355,-41.605,-98.228,-36.156,-86.085,-27.681,-156.24,-25.336,-14.871,-41.625,-56.708,-87.521,-34.689,-156.423,-109.127,-739.208,-133.021,-127.727,-270.006,-156.423,-109.127,-739.208
2016-07-01 18:00:00,-8.865,-60.316,-27.367,-68.293,-33.672,-63.055,-15.694,-122.839,-22.505,-8.551,-26.076,-85.324,-99.735,-28.338,-95.308,-92.548,-447.746,-139.739,-130.79,-201.588,-95.308,-92.548,-447.746
2016-07-01 19:00:00,-5.025,-55.363,-14.977,-26.188,-25.219,-46.226,-12.208,-91.524,-14.82,-3.945,-13.551,-125.175,-108.943,-23.531,-80.472,-41.919,-285.437,-162.257,-127.708,-149.958,-80.472,-41.919,-285.437
2016-07-01 20:00:00,-1.835,-59.696,-5.243,-8.109,-16.406,-48.007,-11.915,-62.04,-9.168,-1.434,-8.84,-100.953,-91.79,-24.27,-68.934,-15.973,-214.017,-134.064,-102.393,-121.962,-68.934,-15.973,-214.017
2016-07-01 21:00:00,-1.12,-68.257,-1.46,-4.948,-5.384,-52.487,-11.692,-35.839,-4.969,-1.735,-5.301,-63.348,-61.868,-25.993,-48.664,-12.863,-122.56,-94.643,-68.573,-100.017,-48.664,-12.863,-122.56
2016-07-01 22:00:00,-1.132,-81.611,-1.626,-5.102,-0.498,-63.842,-8.614,-10.58,-1.96,-2.897,-2.883,-34.467,-37.83,-29.229,-28.917,-12.859,-67.332,-66.58,-42.687,-83.037,-28.917,-12.859,-67.332
2016-07-01 23:00:00,-1.124,-102.029,-6.303,-6.284,-2.034,-81.959,-7.025,-8.174,-2.302,-1.429,-3.92,-13.327,-36.404,-40.797,-18.012,-10.863,-39.923,-58.044,-40.134,-97.159,-18.012,-10.863,-39.923
2016-07-02 00:00:00,-1.164,-40.43,-15.484,-7.967,-5.951,-32.219,-5.665,-7.301,-3.29,-2.574,-6.315,-11.367,-69.865,-20.458,-13.779,-6.69,-23.893,-38.14,-75.729,-45.185,-13.779,-6.69,-23.893
2016-07-02 01:00:00,-1.204,-8.626,-11.974,-8.819,-8.001,-6.11,-5.07,-7.098,-3.533,-3.327,-7.619,-10.562,-64.212,-10.384,-9.548,-4.604,-16.072,-28.565,-71.072,-18.278,-9.548,-4.604,-16.072
2016-07-02 02:00:00,-1.213,-9.51,-7.621,-8.83,-8.094,-7.125,-5.084,-7.185,-3.309,-3.344,-7.734,-10.64,-40.047,-10.59,-13.441,-4.588,-16.086,-28.965,-46.701,-19.394,-13.441,-4.588,-16.086
2016-07-02 03:00:00,-1.208,-10.131,-5.332,-8.902,-8.181,-7.359,-5.084,-7.129,-3.096,-3.307,-7.852,-10.612,-26.787,-10.67,-13.716,-4.515,-16.072,-29.134,-33.191,-19.572,-13.716,-4.515,-16.072
2016-07-02 04:00:00,-1.197,-9.895,-6.044,-8.891,-8.213,-6.983,-5.043,-7.01,-2.932,-3.215,-7.737,-10.529,-41.991,-10.425,-13.487,-4.445,-15.797,-28.691,-48.138,-19.037,-13.487,-4.445,-15.797
2016-07-02 05:00:00,-1.192,-9.668,-3.417,-8.456,-8.188,-6.826,-4.998,-6.962,-2.772,-3.124,-7.564,-10.286,-23.399,-10.213,-13.381,-4.381,-15.106,-28.063,-29.295,-18.786,-13.381,-4.381,-15.106
2016-07-02 06:00:00,-1.187,-9.696,-2.336,-8.093,-8.138,-6.925,-4.953,-6.922,-2.616,-3.506,-7.766,-10.009,-19.046,-10.031,-13.382,-4.316,-15.904,-27.807,-25.169,-18.8,-13.382,-4.316,-15.904
2016-07-02 07:00:00,-2.202,-9.719,-2.824,-8.821,-8.064,-7.024,-5.29,-6.894,-2.534,-4.302,-8.507,-9.737,-19.047,-10.951,-13.393,-4.687,-40.198,-29.195,-25.883,-19.208,-13.393,-4.687,-40.198
2016-07-02 08:00:00,-4.547,-9.732,-3.409,-10.292,-8.751,-7.111,-6.434,-6.891,-2.564,-5.967,-9.78,-9.569,-22.43,-14.848,-13.431,-6.179,-77.825,-34.197,-30.961,-20.435,-13.431,-6.179,-77.825
2016-07-02 09:00:00,-9.87,-9.746,-4.055,-13.989,-11.895,-7.197,-7.689,-7.0,-2.594,-8.959,-13.948,-9.466,-26.664,-27.542,-13.47,-7.876,-187.61,-50.956,-38.217,-21.887,-13.47,-7.876,-187.61
2016-07-02 10:00:00,-15.502,-9.761,-4.757,-28.162,-21.285,-7.284,-10.924,-7.292,-2.641,-13.49,-34.737,-9.538,-31.262,-42.552,-13.508,-12.42,-352.195,-86.828,-47.393,-25.5,-13.508,-12.42,-352.195
2016-07-02 11:00:00,-16.042,-10.443,-5.514,-37.264,-33.674,-7.342,-15.304,-7.554,-2.917,-22.108,-35.465,-10.009,-36.228,-54.672,-13.357,-18.093,-596.299,-100.146,-61.253,-30.199,-13.357,-18.093,-596.299
2016-07-02 12:00:00,-14.368,-10.472,-6.328,-43.072,-47.685,-7.324,-21.486,-7.72,-3.208,-19.03,-38.415,-10.372,-41.556,-56.245,-13.222,-25.191,-717.9,-105.032,-63.793,-36.529,-13.222,-25.191,-717.9
2016-07-02 13:00:00,-13.249,-10.173,-16.069,-51.351,-59.863,-7.015,-28.625,-7.75,-3.506,-18.828,-45.631,-10.613,-76.066,-124.111,-13.108,-35.258,-683.818,-180.355,-98.399,-43.39,-13.108,-35.258,-683.818
2016-07-02 14:00:00,-16.77,-9.878,-15.059,-55.335,-81.913,-6.653,-22.315,-7.781,-3.731,-15.969,-47.735,-10.766,-75.358,-67.236,-12.956,-23.475,-699.247,-125.738,-95.057,-36.749,-12.956,-23.475,-699.247
2016-07-02 15:00:00,-18.077,-9.657,-6.216,-59.469,-53.64,-6.298,-14.347,-7.92,-3.962,-9.149,-49.858,-10.784,-29.459,-55.561,-12.781,-13.909,-806.478,-116.203,-42.57,-28.564,-12.781,-13.909,-806.478
2016-07-02 16:00:00,-17.024,-9.444,-3.743,-63.752,-37.182,-5.948,-10.87,-8.283,-2.763,-5.317,-52.026,-11.908,-14.526,-37.843,-12.51,-10.202,-829.616,-101.777,-22.605,-25.1,-12.51,-10.202,-829.616
2016-07-02 17:00:00,-12.795,-9.484,-3.544,-34.406,-21.409,-5.607,-9.115,-5.719,-1.981,-3.093,-27.141,-13.396,-13.896,-15.95,-12.242,-7.664,-603.328,-56.487,-18.97,-20.441,-12.242,-7.664,-603.328
2016-07-02 18:00:00,-9.049,-9.5,-3.506,-17.482,-9.894,-5.41,-7.876,-5.844,-1.793,-2.722,-11.32,-10.191,-13.494,-4.189,-11.968,-6.317,-388.731,-25.7,-18.009,-19.13,-11.968,-6.317,-388.731
2016-07-02 19:00:00,-6.051,-9.515,-3.507,-11.973,-9.747,-5.44,-6.727,-5.645,-1.799,-2.698,-6.881,-10.94,-13.211,-4.577,-11.993,-5.24,-224.191,-22.399,-17.708,-17.812,-11.993,-5.24,-224.191
2016-07-02 20:00:00,-3.898,-9.553,-3.507,-11.608,-9.947,-5.497,-7.534,-5.884,-1.867,-2.725,-5.597,-10.909,-12.93,-5.408,-12.022,-5.611,-95.547,-21.914,-17.522,-18.915,-12.022,-5.611,-95.547
2016-07-02 21:00:00,-2.501,-9.608,-3.568,-11.763,-10.125,-5.547,-8.206,-6.109,-1.936,-2.774,-6.35,-10.949,-13.113,-5.635,-12.056,-5.398,-56.194,-22.934,-17.823,-19.862,-12.056,-5.398,-56.194
2016-07-02 22:00:00,-2.698,-9.663,-3.638,-11.77,-10.304,-5.595,-7.496,-6.171,-2.007,-2.82,-6.199,-11.038,-13.444,-5.867,-12.091,-4.326,-41.286,-23.105,-18.27,-19.261,-12.091,-4.326,-41.286
2016-07-02 23:00:00,-2.957,-12.241,-3.996,-23.31,-10.383,-6.1,-6.145,-6.527,-1.818,-2.802,-5.771,-9.222,-18.91,-9.6,-24.369,-4.32,-65.901,-24.594,-23.529,-18.772,-24.369,-4.32,-65.901
2016-07-03 00:00:00,-2.303,-17.223,-4.572,-46.388,-10.182,-6.996,-4.458,-7.113,-1.295,-2.676,-5.23,-5.411,-29.171,-16.593,-48.73,-5.222,-74.849,-27.234,-33.141,-18.567,-48.73,-5.222,-74.849
2016-07-03 01:00:00,-2.166,-19.733,-4.86,-40.529,-10.079,-7.799,-3.463,-7.526,-1.056,-2.611,-5.052,-3.588,-31.087,-20.198,-33.497,-6.024,-71.099,-28.838,-34.753,-18.788,-33.497,-6.024,-71.099
2016-07-03 02:00:00,-2.173,-19.216,-4.857,-26.309,-10.078,-7.833,-3.898,-7.698,-1.087,-2.609,-5.03,-3.636,-27.926,-20.197,-18.256,-5.986,-65.266,-28.863,-31.622,-19.43,-18.256,-5.986,-65.266
2016-07-03 03:00:00,-2.171,-18.583,-4.856,-20.84,-10.075,-7.812,-4.17,-7.933,-1.1,-2.603,-5.001,-3.658,-24.355,-19.667,-12.31,-5.924,-59.264,-28.326,-28.058,-19.915,-12.31,-5.924,-59.264
2016-07-03 04:00:00,-2.17,-18.291,-4.854,-19.523,-10.0,-7.776,-4.142,-8.011,-1.086,-2.555,-4.934,-3.639,-20.765,-19.231,-19.333,-5.905,-53.29,-27.804,-24.405,-19.928,-19.333,-5.905,-53.29
2016-07-03 05:00:00,-2.169,-18.136,-4.848,-13.939,-9.904,-7.765,-4.098,-8.001,-1.068,-2.468,-4.855,-3.585,-17.461,-18.946,-3.445,-5.885,-47.634,-27.386,-20.997,-19.864,-3.445,-5.885,-47.634
2016-07-03 06:00:00,-2.618,-17.982,-4.839,-14.731,-9.853,-7.756,-3.951,-7.906,-1.05,-2.261,-4.777,-3.473,-14.444,-18.664,-3.57,-6.513,-42.295,-26.914,-17.754,-19.612,-3.57,-6.513,-42.295
2016-07-03 07:00:00,-3.28,-19.327,-4.827,-16.457,-9.802,-12.486,-3.835,-7.812,-1.671,-2.364,-5.072,-4.178,-13.514,-18.768,-4.152,-8.913,-41.445,-28.018,-17.549,-24.134,-4.152,-8.913,-41.445
2016-07-03 08:00:00,-5.02,-23.147,-5.824,-18.626,-12.877,-20.745,-3.861,-10.289,-2.992,-2.761,-5.883,-7.902,-13.828,-21.152,-5.769,-12.183,-41.919,-34.938,-19.581,-34.895,-5.769,-12.183,-41.919
2016-07-03 09:00:00,-7.818,-28.546,-9.009,-20.927,-21.305,-41.371,-3.886,-16.898,-6.545,-4.46,-6.755,-23.198,-14.146,-23.677,-7.652,-20.418,-42.395,-53.631,-25.151,-62.155,-7.652,-20.418,-42.395
2016-07-03 10:00:00,-14.799,-41.865,-18.373,-23.363,-30.475,-70.764,-3.911,-31.263,-11.879,-12.438,-9.215,-45.562,-15.508,-29.72,-9.8,-32.673,-43.96,-84.498,-39.824,-105.939,-9.8,-32.673,-43.96
2016-07-03 11:00:00,-13.171,-56.328,-28.326,-25.934,-35.125,-106.063,-3.918,-41.552,-18.161,-11.483,-12.201,-49.319,-19.657,-38.022,-12.213,-61.831,-50.119,-99.543,-49.3,-151.533,-12.213,-61.831,-50.119
2016-07-03 12:00:00,-11.694,-70.537,-29.823,-40.375,-45.791,-112.397,-3.883,-41.318,-15.599,-12.785,-15.843,-54.116,-24.298,-47.642,-14.892,-49.456,-56.681,-117.601,-52.681,-157.598,-14.892,-49.456,-56.681
2016-07-03 13:00:00,-11.767,-81.362,-47.204,-51.981,-82.639,-97.532,-3.634,-79.374,-14.634,-14.747,-22.069,-105.385,-28.77,-58.353,-35.793,-30.295,-63.648,-185.807,-58.151,-180.541,-35.793,-30.295,-63.648
2016-07-03 14:00:00,-10.113,-60.035,-76.607,-39.659,-53.735,-91.821,-3.394,-48.262,-18.321,-15.473,-18.448,-40.359,-32.602,-44.103,-38.262,-20.396,-69.84,-102.909,-66.395,-143.477,-38.262,-20.396,-69.84
2016-07-03 15:00:00,-6.667,-45.394,-55.117,-17.717,-41.517,-113.386,-3.053,-34.089,-18.872,-16.215,-11.721,-17.778,-32.568,-36.144,-19.814,-9.653,-76.19,-65.643,-67.656,-150.527,-19.814,-9.653,-76.19
2016-07-03 16:00:00,-4.45,-41.538,-32.385,-17.998,-26.869,-135.39,-2.633,-16.626,-17.919,-16.976,-9.618,-3.579,-24.449,-33.768,-13.224,-4.506,-56.525,-46.966,-59.344,-154.649,-13.224,-4.506,-56.525
2016-07-03 17:00:00,-3.078,-38.612,-18.892,-17.707,-14.999,-92.219,-2.244,-5.915,-13.909,-9.674,-8.203,-0.039,-10.537,-31.26,-13.148,-1.654,-18.841,-39.502,-34.121,-100.378,-13.148,-1.654,-18.841
2016-07-03 18:00:00,-2.863,-34.964,-13.068,-17.564,-10.276,-49.305,-2.173,-5.869,-9.688,-3.731,-6.73,-0.045,-10.471,-28.095,-13.034,-1.422,-18.55,-34.87,-23.889,-57.347,-13.034,-1.422,-18.55
2016-07-03 19:00:00,-2.82,-31.459,-13.444,-17.422,-11.651,-24.293,-2.225,-5.829,-6.291,-1.886,-5.403,-0.029,-10.387,-25.1,-12.926,-1.404,-18.551,-30.531,-18.565,-32.347,-12.926,-1.404,-18.551
2016-07-03 20:00:00,-2.831,-30.041,-13.699,-17.315,-12.338,-10.445,-2.277,-5.877,-3.892,-1.114,-5.667,-0.018,-10.476,-27.517,-12.856,-1.513,-18.76,-33.202,-15.483,-18.6,-12.856,-1.513,-18.76
2016-07-03 21:00:00,-2.867,-31.628,-13.786,-17.325,-12.44,-4.523,-2.37,-5.926,-2.496,-1.282,-5.692,-0.009,-10.616,-29.249,-13.11,-1.857,-18.97,-34.951,-14.394,-12.818,-13.11,-1.857,-18.97
2016-07-03 22:00:00,-2.904,-26.884,-13.875,-17.335,-12.543,-2.374,-2.476,-5.974,-1.945,-1.368,-4.915,-0.003,-10.756,-26.548,-13.367,-2.274,-19.182,-31.467,-14.069,-10.825,-13.367,-2.274,-19.182
2016-07-03 23:00:00,-2.43,-17.338,-11.496,-16.117,-11.419,-6.187,-3.187,-5.855,-4.731,-1.422,-4.686,-1.822,-11.019,-20.51,-11.976,-3.437,-20.608,-27.018,-17.172,-15.229,-11.976,-3.437,-20.608
2016-07-04 00:00:00,-1.409,-10.893,-6.562,-13.663,-8.965,-2.444,-4.402,-5.52,-9.229,-1.468,-5.193,-5.466,-11.262,-12.53,-8.675,-4.846,-23.036,-23.19,-21.959,-12.366,-8.675,-4.846,-23.036
2016-07-04 01:00:00,-0.945,-7.712,-4.456,-12.253,-7.711,-0.573,-5.108,-5.353,-11.902,-1.98,-5.295,-7.548,-11.478,-8.538,-7.114,-5.566,-23.788,-21.381,-25.36,-11.033,-7.114,-5.566,-23.788
2016-07-04 02:00:00,-0.983,-7.711,-4.381,-12.111,-7.674,-0.568,-5.121,-5.35,-12.334,-2.538,-5.144,-7.716,-11.369,-8.522,-7.114,-5.538,-23.198,-21.383,-26.24,-11.039,-7.114,-5.538,-23.198
2016-07-04 03:00:00,-1.001,-7.695,-4.158,-12.024,-7.608,-0.564,-5.109,-5.334,-12.774,-3.164,-4.996,-7.463,-11.226,-8.497,-7.083,-5.498,-23.314,-20.956,-27.164,-11.007,-7.083,-5.498,-23.314
2016-07-04 04:00:00,-0.999,-7.644,-3.892,-11.928,-7.534,-0.558,-5.072,-5.32,-13.221,-3.86,-4.85,-7.271,-10.97,-8.398,-7.05,-5.416,-23.096,-20.519,-28.052,-10.95,-7.05,-5.416,-23.096
2016-07-04 05:00:00,-0.962,-7.37,-4.162,-11.829,-7.383,-0.549,-4.817,-5.307,-13.055,-5.674,-5.709,-7.09,-10.69,-8.119,-6.843,-5.334,-22.588,-20.918,-29.419,-10.673,-6.843,-5.334,-22.588
2016-07-04 06:00:00,-1.037,-7.063,-4.947,-11.792,-7.19,-0.589,-4.928,-5.294,-12.858,-8.693,-7.616,-7.541,-12.671,-7.613,-6.577,-5.21,-23.963,-22.77,-34.222,-10.811,-6.577,-5.21,-23.963
2016-07-04 07:00:00,-2.864,-9.395,-5.994,-11.76,-8.047,-1.073,-7.365,-5.809,-9.365,-12.354,-9.798,-9.388,-23.783,-8.001,-12.534,-5.06,-30.686,-27.187,-45.501,-14.248,-12.534,-5.06,-30.686
2016-07-04 08:00:00,-10.793,-51.17,-7.497,-13.207,-18.598,-4.38,-14.394,-10.356,-10.702,-18.736,-12.254,-28.601,-64.52,-12.483,-25.942,-5.976,-50.045,-53.337,-93.958,-29.13,-25.942,-5.976,-50.045
2016-07-04 09:00:00,-17.298,-140.649,-11.419,-18.407,-44.163,-26.765,-30.668,-28.949,-13.662,-19.3,-15.176,-65.033,-145.814,-46.448,-53.95,-16.318,-177.269,-126.657,-178.776,-86.382,-53.95,-16.318,-177.269
2016-07-04 10:00:00,-19.482,-154.65,-33.212,-60.761,-75.981,-74.56,-36.887,-62.8,-14.045,-36.284,-20.019,-65.414,-263.505,-165.225,-120.082,-78.076,-720.655,-250.658,-313.835,-174.246,-120.082,-78.076,-720.655
2016-07-04 11:00:00,-20.123,-132.273,-42.063,-123.326,-95.802,-71.962,-35.525,-73.749,-12.352,-26.56,-25.53,-51.163,-274.997,-196.257,-159.576,-68.46,-1088.223,-272.951,-313.908,-181.236,-159.576,-68.46,-1088.223
2016-07-04 12:00:00,-20.715,-124.956,-24.764,-113.477,-75.277,-74.148,-35.052,-33.873,-13.763,-17.238,-27.886,-46.533,-271.525,-151.666,-98.427,-55.86,-914.19,-226.085,-302.526,-143.073,-98.427,-55.86,-914.19
2016-07-04 13:00:00,-21.135,-158.052,-51.279,-102.9,-59.268,-81.818,-38.392,-40.757,-13.429,-24.217,-24.916,-67.622,-281.652,-153.312,-62.964,-67.965,-755.507,-245.849,-319.298,-160.966,-62.964,-67.965,-755.507
2016-07-04 14:00:00,-21.423,-187.686,-50.809,-111.479,-70.078,-89.866,-25.747,-55.877,-9.972,-30.097,-58.016,-97.972,-296.243,-179.243,-123.524,-70.605,-719.651,-335.231,-336.312,-171.49,-123.524,-70.605,-719.651
2016-07-04 15:00:00,-20.711,-218.592,-51.752,-134.662,-106.498,-94.49,-16.433,-42.78,-5.515,-23.887,-30.05,-105.408,-253.369,-207.539,-172.546,-69.673,-1044.068,-342.996,-282.771,-153.703,-172.546,-69.673,-1044.068
2016-07-04 16:00:00,-19.559,-196.09,-52.704,-160.034,-82.129,-81.637,-30.589,-28.504,-5.226,-15.284,-55.493,-96.129,-202.572,-237.901,-135.462,-61.957,-930.31,-389.523,-223.082,-140.73,-135.462,-61.957,-930.31
2016-07-04 17:00:00,-18.209,-174.808,-46.131,-183.19,-50.521,-42.8,-42.109,-17.556,-7.218,-11.851,-38.069,-84.795,-161.678,-259.667,-100.219,-49.505,-876.27,-382.53,-180.747,-102.465,-100.219,-49.505,-876.27
2016-07-04 18:00:00,-16.908,-127.606,-36.523,-150.654,-42.605,-29.572,-63.437,-9.689,-9.099,-12.212,-12.024,-53.84,-122.947,-223.257,-86.645,-23.216,-712.79,-289.121,-144.258,-102.697,-86.645,-23.216,-712.79
2016-07-04 19:00:00,-19.159,-62.552,-25.888,-98.269,-33.689,-21.566,-77.26,-5.646,-10.423,-13.602,-7.229,-20.161,-62.028,-153.338,-64.559,-7.916,-323.669,-180.728,-86.054,-104.471,-64.559,-7.916,-323.669
2016-07-04 20:00:00,-4.937,-21.494,-14.777,-59.774,-25.386,-21.783,-55.492,-5.871,-7.931,-7.825,-6.942,-8.075,-25.814,-95.118,-39.939,-2.063,-80.732,-110.135,-41.569,-83.146,-39.939,-2.063,-80.732
2016-07-04 21:00:00,-1.029,-15.358,-5.356,-33.611,-18.812,-22.522,-37.317,-6.054,-5.778,-2.689,-6.909,-5.824,-19.188,-48.582,-25.969,-1.27,-33.385,-61.314,-27.655,-65.894,-25.969,-1.27,-33.385
2016-07-04 22:00:00,-0.429,-15.521,-3.185,-14.736,-13.221,-24.266,-22.737,-6.058,-3.965,-0.531,-5.723,-5.941,-19.177,-8.531,-25.959,-1.242,-32.966,-20.196,-23.673,-53.061,-25.959,-1.242,-32.966
2016-07-04 23:00:00,-0.58,-14.823,-3.726,-11.915,-10.876,-47.25,-9.938,-6.274,-2.344,-3.975,-5.39,-5.887,-17.918,-6.939,-41.885,-4.18,-38.729,-18.216,-24.236,-63.461,-41.885,-4.18,-38.729
2016-07-05 00:00:00,-0.892,-12.712,-4.712,-8.061,-6.142,-20.946,-6.314,-6.55,-2.045,-11.269,-4.726,-5.542,-15.365,-10.211,-74.879,-9.911,-48.054,-20.479,-28.678,-33.81,-74.879,-9.911,-48.054
2016-07-05 01:00:00,-1.072,-11.576,-5.815,-6.185,-3.785,-9.333,-4.601,-6.776,-1.889,-16.193,-4.741,-5.601,-13.663,-12.212,-95.807,-13.015,-52.587,-22.554,-31.745,-20.711,-95.807,-13.015,-52.587
2016-07-05 02:00:00,-1.089,-11.544,-6.458,-6.167,-3.79,-11.01,-4.601,-6.805,-1.87,-17.522,-4.725,-5.636,-13.245,-12.414,-100.345,-12.981,-52.459,-22.775,-32.637,-22.416,-100.345,-12.981,-52.459
2016-07-05 03:00:00,-1.085,-11.481,-7.136,-6.132,-3.793,-12.826,-4.578,-6.765,-1.826,-18.904,-4.651,-5.631,-12.834,-12.428,-104.987,-12.802,-52.331,-22.71,-33.564,-24.17,-104.987,-12.802,-52.331
2016-07-05 04:00:00,-1.061,-11.283,-7.847,-6.048,-3.795,-14.78,-4.517,-6.694,-1.754,-20.338,-4.575,-5.561,-12.428,-12.412,-109.732,-12.547,-51.841,-22.548,-34.52,-25.991,-109.732,-12.547,-51.841
2016-07-05 05:00:00,-1.044,-11.05,-8.23,-5.919,-3.795,-15.809,-4.457,-6.572,-1.73,-20.5,-4.519,-5.379,-16.353,-13.743,-112.853,-12.196,-51.29,-23.641,-38.582,-26.837,-112.853,-12.196,-51.29
2016-07-05 06:00:00,-1.033,-13.359,-8.438,-6.508,-3.793,-16.465,-4.209,-6.451,-1.722,-20.43,-4.464,-7.183,-22.186,-19.148,-111.414,-11.686,-50.932,-30.795,-44.338,-27.125,-111.414,-11.686,-50.932
2016-07-05 07:00:00,-1.305,-26.092,-8.649,-11.279,-7.498,-16.216,-3.908,-7.217,-1.739,-18.154,-4.775,-10.75,-28.907,-31.716,-109.982,-11.939,-78.822,-47.241,-48.801,-27.341,-109.982,-11.939,-78.822
2016-07-05 08:00:00,-3.556,-54.131,-5.782,-24.86,-15.586,-10.375,-3.991,-12.573,-2.187,-14.043,-6.961,-19.891,-36.518,-51.144,-75.677,-16.014,-178.195,-77.995,-52.748,-26.939,-75.677,-16.014,-178.195
2016-07-05 09:00:00,-14.593,-83.379,-15.451,-47.697,-30.923,-34.891,-6.013,-54.375,-5.272,-22.772,-38.633,-33.034,-50.422,-85.149,-87.516,-43.037,-351.191,-156.815,-78.466,-95.279,-87.516,-43.037,-351.191
2016-07-05 10:00:00,-20.264,-101.594,-52.694,-76.601,-69.953,-94.929,-31.845,-87.791,-17.09,-25.528,-57.532,-54.337,-70.099,-113.787,-140.839,-91.162,-566.636,-225.657,-112.717,-214.566,-140.839,-91.162,-566.636
2016-07-05 11:00:00,-21.404,-95.392,-58.845,-75.733,-53.877,-91.331,-40.016,-79.594,-16.498,-26.42,-50.504,-85.122,-77.938,-142.977,-131.287,-158.117,-659.81,-278.604,-120.856,-210.941,-131.287,-158.117,-659.81
2016-07-05 12:00:00,-22.176,-87.899,-55.424,-58.124,-33.165,-73.552,-26.355,-69.793,-14.957,-28.165,-42.908,-116.626,-72.252,-153.458,-155.431,-172.827,-594.269,-312.992,-115.375,-169.7,-155.431,-172.827,-594.269
2016-07-05 13:00:00,-22.875,-94.062,-55.645,-40.398,-17.933,-84.517,-28.452,-89.37,-16.527,-23.273,-55.969,-129.494,-149.981,-154.798,-162.591,-147.064,-566.1,-340.261,-189.781,-202.339,-162.591,-147.064,-566.1
2016-07-05 14:00:00,-23.525,-99.778,-61.154,-76.492,-27.0,-101.46,-33.693,-116.745,-19.124,-14.64,-78.671,-134.051,-40.624,-141.506,-143.412,-122.652,-871.261,-354.227,-74.389,-251.897,-143.412,-122.652,-871.261
2016-07-05 15:00:00,-23.585,-42.211,-67.755,-77.437,-55.171,-115.418,-34.035,-145.222,-21.91,-7.984,-100.842,-113.756,-100.406,-87.949,-94.029,-157.312,-765.067,-302.547,-130.3,-294.675,-94.029,-157.312,-765.067
2016-07-05 16:00:00,-22.38,-43.251,-67.099,-60.718,-60.356,-80.044,-28.718,-141.442,-24.886,-8.63,-94.237,-73.791,-70.281,-72.454,-60.352,-206.286,-566.669,-240.482,-103.797,-250.204,-60.352,-206.286,-566.669
2016-07-05 17:00:00,-19.863,-76.032,-43.057,-33.208,-43.547,-64.245,-20.346,-129.387,-24.715,-10.843,-82.929,-44.513,-28.501,-46.114,-71.282,-127.991,-415.349,-173.555,-64.058,-213.978,-71.282,-127.991,-415.349
2016-07-05 18:00:00,-17.497,-112.46,-30.055,-25.054,-30.675,-44.269,-11.315,-95.304,-19.5,-13.906,-50.776,-34.536,-9.851,-41.94,-82.489,-90.408,-314.856,-127.252,-43.257,-150.887,-82.489,-90.408,-314.856
2016-07-05 19:00:00,-18.596,-154.647,-20.358,-15.089,-15.941,-22.805,-6.04,-44.751,-13.683,-14.182,-13.673,-30.635,-7.461,-38.785,-94.057,-66.131,-218.044,-83.094,-35.325,-73.596,-94.057,-66.131,-218.044
2016-07-05 20:00:00,-8.822,-109.878,-9.714,-10.028,-5.608,-9.831,-2.967,-10.643,-8.048,-9.505,-6.712,-26.967,-6.629,-35.755,-81.751,-43.71,-116.58,-69.434,-24.182,-23.441,-81.751,-43.71,-116.58
